#PATH-POINTS-START Path
-19.446,95.807,120,359.59999999999997
-17.971,97.157,120
-16.506,98.519,120
-15.055,99.896,120
-13.623,101.292,120
-12.216,102.713,120
-10.837,104.162,120
-9.494,105.644,120
-8.193,107.163,120
-6.942,108.723,120
-5.747,110.326,120
-4.614,111.974,120
-3.549,113.667,120
-2.557,115.403,120
-1.638,117.18,120
-0.795,118.993,120
-0.028,120.84,120
0.668,122.715,120
1.296,124.614,120
1.858,126.533,120
2.361,128.469,120
2.81,130.418,120
3.206,132.378,120
3.557,134.347,120
3.867,136.322,120
4.139,138.304,120
4.377,140.29,120
4.584,142.279,120
4.763,144.271,120
4.916,146.265,120
5.046,148.261,120
5.155,150.258,120
5.245,152.256,120
5.317,154.254,120
5.373,156.254,120
5.415,158.253,120
5.443,160.253,120
5.459,162.253,120
5.463,164.253,120
5.457,166.253,120
5.441,168.253,120
5.416,170.253,120
5.383,172.252,120
5.342,174.252,120
5.294,176.251,120
5.24,178.251,120
5.179,180.25,120
5.112,182.249,120
5.04,184.247,120
4.963,186.246,120
4.845,189.104,120,0
4.845,189.104,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"5Ilkxdy6GA","x":-19.446,"y":95.807,"lock":false,"visible":true,"heading":359.59999999999997,"__type":"end-point"},{"uid":"c3ndh6lAOa","x":1.422879177377892,"y":114.7789203084833,"lock":false,"visible":true,"__type":"control"},{"uid":"IX7LrEKkL5","x":7.602222586125203,"y":124.86824157966242,"lock":false,"visible":true,"__type":"control"},{"uid":"mwX0ET65Hq","x":4.845310052568582,"y":189.10430361153215,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Euum3OCPZ0"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"ipfurJ9i32","lock":false,"visible":true}]}
